Value,Housing,Area,Area Code,Year,Quarter
56532,First time buyers,North West ,E12000002,1999.0,Q4
93125,Former owner occupiers,North West ,E12000002,1999.0,Q4
104322,New dwellings,North West ,E12000002,2000.0,Q1
70422,Other dwellings,North West ,E12000002,2000.0,Q1
74010,All dwellings,North West ,E12000002,2000.0,Q1
55254,First time buyers,North West ,E12000002,2000.0,Q1
90669,Former owner occupiers,North West ,E12000002,2000.0,Q1
110430,New dwellings,North West ,E12000002,2000.0,Q2
78999,Other dwellings,North West ,E12000002,2000.0,Q2
82977,All dwellings,North West ,E12000002,2000.0,Q2
63814,First time buyers,North West ,E12000002,2000.0,Q2
98752,Former owner occupiers,North West ,E12000002,2000.0,Q2
99887,New dwellings,North West ,E12000002,2000.0,Q3
73720,Other dwellings,North West ,E12000002,2000.0,Q3
76651,All dwellings,North West ,E12000002,2000.0,Q3
59570,First time buyers,North West ,E12000002,2000.0,Q3
91766,Former owner occupiers,North West ,E12000002,2000.0,Q3
96390,New dwellings,North West ,E12000002,2000.0,Q4
73544,Other dwellings,North West ,E12000002,2000.0,Q4
76460,All dwellings,North West ,E12000002,2000.0,Q4
58917,First time buyers,North West ,E12000002,2000.0,Q4
91132,Former owner occupiers,North West ,E12000002,2000.0,Q4
102493,New dwellings,North West ,E12000002,2001.0,Q1
74985,Other dwellings,North West ,E12000002,2001.0,Q1
77373,All dwellings,North West ,E12000002,2001.0,Q1
61154,First time buyers,North West ,E12000002,2001.0,Q1
93903,Former owner occupiers,North West ,E12000002,2001.0,Q1
113685,New dwellings,North West ,E12000002,2001.0,Q2
75075,Other dwellings,North West ,E12000002,2001.0,Q2
78612,All dwellings,North West ,E12000002,2001.0,Q2
60005,First time buyers,North West ,E12000002,2001.0,Q2
93517,Former owner occupiers,North West ,E12000002,2001.0,Q2
104204,New dwellings,North West ,E12000002,2001.0,Q3
90071,Other dwellings,North West ,E12000002,2001.0,Q3
90720,All dwellings,North West ,E12000002,2001.0,Q3
66966,First time buyers,North West ,E12000002,2001.0,Q3
111785,Former owner occupiers,North West ,E12000002,2001.0,Q3
116578,New dwellings,North West ,E12000002,2001.0,Q4
76624,Other dwellings,North West ,E12000002,2001.0,Q4
80302,All dwellings,North West ,E12000002,2001.0,Q4
61329,First time buyers,North West ,E12000002,2001.0,Q4
93814,Former owner occupiers,North West ,E12000002,2001.0,Q4
102034,New dwellings,North West ,E12000002,2002.0,Q1
79540,Other dwellings,North West ,E12000002,2002.0,Q1
82497,All dwellings,North West ,E12000002,2002.0,Q1
61107,First time buyers,North West ,E12000002,2002.0,Q1
93422,Former owner occupiers,North West ,E12000002,2002.0,Q1
141809,New dwellings,North West ,E12000002,2002.0,Q2
87164,Other dwellings,North West ,E12000002,2002.0,Q2
92502,All dwellings,North West ,E12000002,2002.0,Q2
72533,First time buyers,North West ,E12000002,2002.0,Q2
105878,Former owner occupiers,North West ,E12000002,2002.0,Q2
130853,New dwellings,North West ,E12000002,2002.0,Q3
90507,Other dwellings,North West ,E12000002,2002.0,Q3
93172,All dwellings,North West ,E12000002,2002.0,Q3
78317,First time buyers,North West ,E12000002,2002.0,Q3
103700,Former owner occupiers,North West ,E12000002,2002.0,Q3
134624,New dwellings,North West ,E12000002,2002.0,Q4
95321,Other dwellings,North West ,E12000002,2002.0,Q4
97550,All dwellings,North West ,E12000002,2002.0,Q4
78320,First time buyers,North West ,E12000002,2002.0,Q4
109826,Former owner occupiers,North West ,E12000002,2002.0,Q4
134109,New dwellings,North West ,E12000002,2003.0,Q1
96853,Other dwellings,North West ,E12000002,2003.0,Q1
98695,All dwellings,North West ,E12000002,2003.0,Q1
76451,First time buyers,North West ,E12000002,2003.0,Q1
106410,Former owner occupiers,North West ,E12000002,2003.0,Q1
155088,New dwellings,North West ,E12000002,2003.0,Q2
103282,Other dwellings,North West ,E12000002,2003.0,Q2
108340,All dwellings,North West ,E12000002,2003.0,Q2
78171,First time buyers,North West ,E12000002,2003.0,Q2
118443,Former owner occupiers,North West ,E12000002,2003.0,Q2
165139,New dwellings,North West ,E12000002,2003.0,Q3
119726,Other dwellings,North West ,E12000002,2003.0,Q3
121770,All dwellings,North West ,E12000002,2003.0,Q3
74809,First time buyers,North West ,E12000002,2003.0,Q3
134751,Former owner occupiers,North West ,E12000002,2003.0,Q3
168800,New dwellings,North West ,E12000002,2003.0,Q4
123572,Other dwellings,North West ,E12000002,2003.0,Q4
125311,All dwellings,North West ,E12000002,2003.0,Q4
80786,First time buyers,North West ,E12000002,2003.0,Q4
137619,Former owner occupiers,North West ,E12000002,2003.0,Q4
174256,New dwellings,North West ,E12000002,2004.0,Q1
123039,Other dwellings,North West ,E12000002,2004.0,Q1
124985,All dwellings,North West ,E12000002,2004.0,Q1
78596,First time buyers,North West ,E12000002,2004.0,Q1
138512,Former owner occupiers,North West ,E12000002,2004.0,Q1
173893,New dwellings,North West ,E12000002,2004.0,Q2
135947,Other dwellings,North West ,E12000002,2004.0,Q2
137865,All dwellings,North West ,E12000002,2004.0,Q2
92117,First time buyers,North West ,E12000002,2004.0,Q2
150740,Former owner occupiers,North West ,E12000002,2004.0,Q2
191642,New dwellings,North West ,E12000002,2004.0,Q3
144547,Other dwellings,North West ,E12000002,2004.0,Q3
147722,All dwellings,North West ,E12000002,2004.0,Q3
95831,First time buyers,North West ,E12000002,2004.0,Q3
161197,Former owner occupiers,North West ,E12000002,2004.0,Q3
176296,New dwellings,North West ,E12000002,2004.0,Q4
142723,Other dwellings,North West ,E12000002,2004.0,Q4
145809,All dwellings,North West ,E12000002,2004.0,Q4
96434,First time buyers,North West ,E12000002,2004.0,Q4
158845,Former owner occupiers,North West ,E12000002,2004.0,Q4
195979,New dwellings,North West ,E12000002,2005.0,Q1
143465,Other dwellings,North West ,E12000002,2005.0,Q1
146895,All dwellings,North West ,E12000002,2005.0,Q1
100269,First time buyers,North West ,E12000002,2005.0,Q1
161522,Former owner occupiers,North West ,E12000002,2005.0,Q1
183598,New dwellings,North West ,E12000002,2005.0,Q2
147201,Other dwellings,North West ,E12000002,2005.0,Q2
150296,All dwellings,North West ,E12000002,2005.0,Q2
106518,First time buyers,North West ,E12000002,2005.0,Q2
163139,Former owner occupiers,North West ,E12000002,2005.0,Q2
188262,New dwellings,North West ,E12000002,2005.0,Q3
151140,Other dwellings,North West ,E12000002,2005.0,Q3
153934,All dwellings,North West ,E12000002,2005.0,Q3
108719,First time buyers,North West ,E12000002,2005.0,Q3
172231,Former owner occupiers,North West ,E12000002,2005.0,Q3
196196,New dwellings,North West ,E12000002,2005.0,Q4
144669,Other dwellings,North West ,E12000002,2005.0,Q4
146636,All dwellings,North West ,E12000002,2005.0,Q4
102613,First time buyers,North West ,E12000002,2005.0,Q4
182184,Former owner occupiers,North West ,E12000002,2005.0,Q4
191824,New dwellings,North West ,E12000002,2006.0,Q1
144714,Other dwellings,North West ,E12000002,2006.0,Q1
146248,All dwellings,North West ,E12000002,2006.0,Q1
103035,First time buyers,North West ,E12000002,2006.0,Q1
181665,Former owner occupiers,North West ,E12000002,2006.0,Q1
198640,New dwellings,North West ,E12000002,2006.0,Q2
152769,Other dwellings,North West ,E12000002,2006.0,Q2
154830,All dwellings,North West ,E12000002,2006.0,Q2
108780,First time buyers,North West ,E12000002,2006.0,Q2
187062,Former owner occupiers,North West ,E12000002,2006.0,Q2
198021,New dwellings,North West ,E12000002,2006.0,Q3
162770,Other dwellings,North West ,E12000002,2006.0,Q3
164392,All dwellings,North West ,E12000002,2006.0,Q3
114338,First time buyers,North West ,E12000002,2006.0,Q3
198311,Former owner occupiers,North West ,E12000002,2006.0,Q3
194936,New dwellings,North West ,E12000002,2006.0,Q4
162766,Other dwellings,North West ,E12000002,2006.0,Q4
164554,All dwellings,North West ,E12000002,2006.0,Q4
116064,First time buyers,North West ,E12000002,2006.0,Q4
196249,Former owner occupiers,North West ,E12000002,2006.0,Q4
193656,New dwellings,North West ,E12000002,2007.0,Q1
164054,Other dwellings,North West ,E12000002,2007.0,Q1
165431,All dwellings,North West ,E12000002,2007.0,Q1
116763,First time buyers,North West ,E12000002,2007.0,Q1
198520,Former owner occupiers,North West ,E12000002,2007.0,Q1
208423,New dwellings,North West ,E12000002,2007.0,Q2
167834,Other dwellings,North West ,E12000002,2007.0,Q2
170099,All dwellings,North West ,E12000002,2007.0,Q2
121617,First time buyers,North West ,E12000002,2007.0,Q2
200878,Former owner occupiers,North West ,E12000002,2007.0,Q2
189577.42382100466,New dwellings,North West ,E12000002,2007.0,Q3
172722.99407929712,Other dwellings,North West ,E12000002,2007.0,Q3
173471.96035274732,All dwellings,North West ,E12000002,2007.0,Q3
122390.91722613633,First time buyers,North West ,E12000002,2007.0,Q3
205104.4367938155,Former owner occupiers,North West ,E12000002,2007.0,Q3
207039.79296688517,New dwellings,North West ,E12000002,2007.0,Q4
168990.98490217957,Other dwellings,North West ,E12000002,2007.0,Q4
171287.21159263075,All dwellings,North West ,E12000002,2007.0,Q4
121938250049362,First time buyers,North West ,E12000002,2007.0,Q4
203629.62995225613,Former owner occupiers,North West ,E12000002,2007.0,Q4
200388.5150231784,New dwellings,North West ,E12000002,2008.0,Q1
172159.9985825284,Other dwellings,North West ,E12000002,2008.0,Q1
173780.2887261909,All dwellings,North West ,E12000002,2008.0,Q1
121030.23943259625,First time buyers,North West ,E12000002,2008.0,Q1
208193.92679048982,Former owner occupiers,North West ,E12000002,2008.0,Q1
210942.77196707457,New dwellings,North West ,E12000002,2008.0,Q2
172175.3964494158,Other dwellings,North West ,E12000002,2008.0,Q2
174584.96036324,All dwellings,North West ,E12000002,2008.0,Q2
124394642910966,First time buyers,North West ,E12000002,2008.0,Q2
204359.72240471528,Former owner occupiers,North West ,E12000002,2008.0,Q2
201757.81746031748,New dwellings,North West ,E12000002,2008.0,Q3
176170.18154798294,Other dwellings,North West ,E12000002,2008.0,Q3
177148.37829429962,All dwellings,North West ,E12000002,2008.0,Q3
125329.45456330768,First time buyers,North West ,E12000002,2008.0,Q3
207108.10202458463,Former owner occupiers,North West ,E12000002,2008.0,Q3
181894.65969696967,New dwellings,North West ,E12000002,2008.0,Q4
173271.78846574176,Other dwellings,North West ,E12000002,2008.0,Q4
173881.72724004206,All dwellings,North West ,E12000002,2008.0,Q4
121583.46140511536,First time buyers,North West ,E12000002,2008.0,Q4
204012.4902548505,Former owner occupiers,North West ,E12000002,2008.0,Q4
158089.35039215686,New dwellings,North West ,E12000002,2009.0,Q1
166442.97610648442,Other dwellings,North West ,E12000002,2009.0,Q1
165996.4859450406,All dwellings,North West ,E12000002,2009.0,Q1
117163.91686209633,First time buyers,North West ,E12000002,2009.0,Q1
198055.89561083223,Former owner occupiers,North West ,E12000002,2009.0,Q1
170569.58804415938,New dwellings,North West ,E12000002,2009.0,Q2
167034.84840692137,Other dwellings,North West ,E12000002,2009.0,Q2
167348.7214878682,All dwellings,North West ,E12000002,2009.0,Q2
117444.24895051743,First time buyers,North West ,E12000002,2009.0,Q2
1971327590497992,Former owner occupiers,North West ,E12000002,2009.0,Q2
186666.49927849928,New dwellings,North West ,E12000002,2009.0,Q3
180445.42659004623,Other dwellings,North West ,E12000002,2009.0,Q3
180719.22387832802,All dwellings,North West ,E12000002,2009.0,Q3
125453.96833279275,First time buyers,North West ,E12000002,2009.0,Q3
210944.1041591992,Former owner occupiers,North West ,E12000002,2009.0,Q3
185853.89363259022,New dwellings,North West ,E12000002,2009.0,Q4
183072.88243939518,Other dwellings,North West ,E12000002,2009.0,Q4
183153.84968763296,All dwellings,North West ,E12000002,2009.0,Q4
130222.55915618112,First time buyers,North West ,E12000002,2009.0,Q4
210640.57707519367,Former owner occupiers,North West ,E12000002,2009.0,Q4
180907.36692137318,New dwellings,North West ,E12000002,2010.0,Q1
185115.58645062862,Other dwellings,North West ,E12000002,2010.0,Q1
184870.28532775468,All dwellings,North West ,E12000002,2010.0,Q1
122156.56533075076,First time buyers,North West ,E12000002,2010.0,Q1
215863.27697761744,Former owner occupiers,North West ,E12000002,2010.0,Q1
188508.6894052185,New dwellings,North West ,E12000002,2010.0,Q2
184818.66383673227,Other dwellings,North West ,E12000002,2010.0,Q2
184956.158249957,All dwellings,North West ,E12000002,2010.0,Q2
129324.24838312082,First time buyers,North West ,E12000002,2010.0,Q2
213834.10708171886,Former owner occupiers,North West ,E12000002,2010.0,Q2
178154.82737012333,New dwellings,North West ,E12000002,2010.0,Q3
184793.71391286128,Other dwellings,North West ,E12000002,2010.0,Q3
184545.13978421138,All dwellings,North West ,E12000002,2010.0,Q3
1280889579495195,First time buyers,North West ,E12000002,2010.0,Q3
216005.18137152222,Former owner occupiers,North West ,E12000002,2010.0,Q3
181418.3326487218,New dwellings,North West ,E12000002,2010.0,Q4
179765.32676280546,Other dwellings,North West ,E12000002,2010.0,Q4
179082.52148364764,All dwellings,North West ,E12000002,2010.0,Q4
123596.50746408796,First time buyers,North West ,E12000002,2010.0,Q4
210570.5376138617,Former owner occupiers,North West ,E12000002,2010.0,Q4
1893059778043395,New dwellings,North West ,E12000002,2011.0,Q1
174203.95704993955,Other dwellings,North West ,E12000002,2011.0,Q1
173387.42688123707,All dwellings,North West ,E12000002,2011.0,Q1
122109.43056628913,First time buyers,North West ,E12000002,2011.0,Q1
207022.50922649112,Former owner occupiers,North West ,E12000002,2011.0,Q1
192147.4300194932,New dwellings,North West ,E12000002,2011.0,Q2
175263.39149928375,Other dwellings,North West ,E12000002,2011.0,Q2
174741.92503174968,All dwellings,North West ,E12000002,2011.0,Q2
123529.71125943674,First time buyers,North West ,E12000002,2011.0,Q2
205558.849384853,Former owner occupiers,North West ,E12000002,2011.0,Q2
197429.6000919676,New dwellings,North West ,E12000002,2011.0,Q3
179200.66474843313,Other dwellings,North West ,E12000002,2011.0,Q3
1798159796269625,All dwellings,North West ,E12000002,2011.0,Q3
124723.73211338598,First time buyers,North West ,E12000002,2011.0,Q3
210623.3737321614,Former owner occupiers,North West ,E12000002,2011.0,Q3
192253.89057471266,New dwellings,North West ,E12000002,2011.0,Q4
173098.51666666666,Other dwellings,North West ,E12000002,2011.0,Q4
173663.19999999998,All dwellings,North West ,E12000002,2011.0,Q4
123696.82201803832,First time buyers,North West ,E12000002,2011.0,Q4
203784.3632606721,Former owner occupiers,North West ,E12000002,2011.0,Q4
187399.3006647424,New dwellings,North West ,E12000002,2012.0,Q1
171973.3439819047,Other dwellings,North West ,E12000002,2012.0,Q1
172244.22416995766,All dwellings,North West ,E12000002,2012.0,Q1
122449.76402518367,First time buyers,North West ,E12000002,2012.0,Q1
205764.3064957954,Former owner occupiers,North West ,E12000002,2012.0,Q1
188023.74665396483,New dwellings,North West ,E12000002,2012.0,Q2
171470.41693986102,Other dwellings,North West ,E12000002,2012.0,Q2
172491.99750110696,All dwellings,North West ,E12000002,2012.0,Q2
121162.74371185484,First time buyers,North West ,E12000002,2012.0,Q2
204515.92538622188,Former owner occupiers,North West ,E12000002,2012.0,Q2
178644.66656666668,New dwellings,North West ,E12000002,2012.0,Q3
176505.70833333334,Other dwellings,North West ,E12000002,2012.0,Q3
176641.39053333332,All dwellings,North West ,E12000002,2012.0,Q3
123835.62439999999,First time buyers,North West ,E12000002,2012.0,Q3
212135.7274,Former owner occupiers,North West ,E12000002,2012.0,Q3
